_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees,corrDirection,endX1,endY1,endX1Norm,endY1Norm,endX1NormToHandle,saccLat1,endX2,endY2,endX2Norm,endY2Norm,endX2NormToHandle,saccLat2,endX3,endY3,endX3Norm,endY3Norm,endX3NormToHandle,saccLat3,file,accuracy,contrast_side,driftCorr,exp,heavySide
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,121.0,121.0,0.0,0.0,121.0,0.0,1.0,121.0,0.0,0.0,0.0,121.0,1.0,0.0,121.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,379.389765944,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,7.0,asymm_garage_paintbrush,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,33.2045987775,-33.2045987775,384.0,0.0,384.0,-205.0,-7.0,correction awayHandle,16.0,210.0,0.0907372400756,6.49484536082,-0.0907372400756,90.7,-85.0,214.0,-0.482041587902,6.61855670103,0.482041587902,194.6,-37.0,215.0,-0.209829867675,6.64948453608,0.209829867675,1837.9,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,125.0,125.0,0.0,0.0,125.0,0.0,1.0,125.0,0.0,0.0,0.0,125.0,1.0,0.0,125.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,355.758166998,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,mallet,NA,NA,7.0,asymm_garage_mallet,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-36.4525052012,36.4525052012,384.0,0.0,384.0,-174.0,-6.0,correction awayHandle,3.0,182.0,0.0184426229508,2.73,0.0184426229508,89.9,74.0,176.0,0.454918032787,2.64,0.454918032787,212.9,-51.0,166.0,-0.313524590164,2.49,-0.313524590164,2147.4,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,134.0,134.0,0.0,0.0,134.0,0.0,1.0,134.0,0.0,0.0,0.0,134.0,1.0,0.0,134.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,434.415020703,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,peeler,NA,NA,8.0,asymm_kitchen_peeler,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-0.7641027481,0.7641027481,384.0,0.0,384.0,193.0,5.0,correction awayHandle,48.0,-198.0,0.331797235023,-9.0,0.331797235023,90.8,-38.0,-198.0,-0.26267281106,-9.0,-0.26267281106,183.1,0.0,-192.0,0.0,-8.72727272727,0.0,2489.9,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,139.0,139.0,0.0,0.0,139.0,0.0,1.0,139.0,0.0,0.0,0.0,139.0,1.0,0.0,139.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,419.314276405,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,7.0,asymm_kitchen_spoon,no,2.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,13.4578679943,-13.4578679943,384.0,0.0,384.0,191.0,5.0,correction awayHandle,45.0,-185.0,0.244122965642,-6.85185185185,-0.244122965642,91.6,-76.0,-195.0,-0.412296564195,-7.22222222222,0.412296564195,248.6,-19.0,-192.0,-0.103074141049,-7.11111111111,0.103074141049,1864.8,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,140.0,140.0,0.0,0.0,140.0,0.0,1.0,140.0,0.0,0.0,0.0,140.0,1.0,0.0,140.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,390.894186527,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon2,NA,NA,8.0,asymm_kitchen_spoon2,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,12.0262630064,-12.0262630064,384.0,0.0,384.0,-198.0,-6.0,correction awayHandle,25.0,198.0,0.142045454545,4.640625,-0.142045454545,91.1,-54.0,215.0,-0.306818181818,5.0390625,0.306818181818,170.3,82.0,206.0,0.465909090909,4.828125,-0.465909090909,1926.2,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,143.0,143.0,0.0,0.0,143.0,0.0,1.0,143.0,0.0,0.0,0.0,143.0,1.0,0.0,143.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,466.043551886,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,fork,NA,NA,8.0,asymm_kitchen_fork,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-32.1684136693,32.1684136693,384.0,0.0,384.0,-232.0,-7.0,correction awayHandle,112.0,235.0,0.598930481283,7.26804123711,0.598930481283,93.2,-12.0,234.0,-0.0641711229947,7.23711340206,-0.0641711229947,200.1,62.0,218.0,0.331550802139,6.74226804124,0.331550802139,1660.8,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,148.0,148.0,0.0,0.0,148.0,0.0,1.0,148.0,0.0,0.0,0.0,148.0,1.0,0.0,148.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,447.302459968,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,wrench,NA,NA,9.0,asymm_garage_wrench,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,21.1258078553,-21.1258078553,384.0,0.0,384.0,-172.0,-6.0,correction awayHandle,-64.0,176.0,-0.363636363636,5.5,0.363636363636,190.2,26.0,171.0,0.147727272727,5.34375,-0.147727272727,270.7,-20.0,178.0,-0.113636363636,5.5625,0.113636363636,2777.0,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,151.0,151.0,0.0,0.0,151.0,0.0,1.0,151.0,0.0,0.0,0.0,151.0,1.0,0.0,151.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,426.126951232,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,screwdriver,NA,NA,9.0,asymm_garage_screwdriver,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,53.8138704136,-53.8138704136,384.0,0.0,384.0,171.0,5.0,correction towardsHandle,5.0,-178.0,0.0283553875236,-6.59259259259,0.0283553875236,89.2,-70.0,-156.0,-0.396975425331,-5.77777777778,-0.396975425331,455.7,-46.0,-175.0,-0.260869565217,-6.48148148148,-0.260869565217,2235.9,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,154.0,154.0,0.0,0.0,154.0,0.0,1.0,154.0,0.0,0.0,0.0,154.0,1.0,0.0,154.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,480.496942903,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,9.0,asymm_garage_paintbrush,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-33.2045987775,33.2045987775,384.0,0.0,384.0,189.0,5.0,correction awayHandle,-13.0,-192.0,-0.0737240075614,-5.9381443299,-0.0737240075614,178.2,58.0,-190.0,0.328922495274,-5.87628865979,0.328922495274,1036.5,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,155.0,155.0,0.0,0.0,155.0,0.0,1.0,155.0,0.0,0.0,0.0,155.0,1.0,0.0,155.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,383.072818731,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,9.0,asymm_kitchen_washingbrush,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,30.890600737,-30.890600737,384.0,0.0,384.0,172.0,5.0,correction awayHandle,33.0,-169.0,0.187145557656,-3.9,-0.187145557656,197.0,-87.0,-173.0,-0.493383742911,-3.99230769231,0.493383742911,309.5,-34.0,-177.0,-0.192816635161,-4.08461538462,0.192816635161,3411.1,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,1.0,157.0,0.0,0.0,0.0,157.0,1.0,0.0,157.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,497.112420561,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel2,NA,NA,9.0,asymm_garage_chisel2,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,1.2057513206,-1.2057513206,384.0,0.0,384.0,-210.0,-7.0,correction awayHandle,12.0,206.0,0.0692307692308,7.02272727273,0.0692307692308,172.5,66.0,208.0,0.380769230769,7.09090909091,0.380769230769,2073.2,-25.0,211.0,-0.144230769231,7.19318181818,-0.144230769231,3170.1,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,167.0,167.0,0.0,0.0,167.0,0.0,1.0,167.0,0.0,0.0,0.0,167.0,1.0,0.0,167.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,349.998172381,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,9.0,asymm_kitchen_spoon,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-13.4578679943,13.4578679943,384.0,0.0,384.0,-220.0,-7.0,correction awayHandle,-50.0,231.0,-0.271247739602,8.55555555556,-0.271247739602,92.3,87.0,231.0,0.471971066908,8.55555555556,0.471971066908,251.6,-6.0,207.0,-0.0325497287523,7.66666666667,-0.0325497287523,2133.0,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,171.0,171.0,0.0,0.0,171.0,0.0,1.0,171.0,0.0,0.0,0.0,171.0,1.0,0.0,171.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,346.910819691,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel,NA,NA,10.0,asymm_garage_chisel,no,5.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-24.5764355818,24.5764355818,384.0,0.0,384.0,205.0,6.0,correction towardsHandle,-33.0,-208.0,-0.1875,-8.66666666667,0.1875,89.6,32.0,-210.0,0.181818181818,-8.75,-0.181818181818,485.7,15.0,-187.0,0.0852272727273,-7.79166666667,-0.0852272727273,2094.5,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,174.0,174.0,0.0,0.0,174.0,0.0,1.0,174.0,0.0,0.0,0.0,174.0,1.0,0.0,174.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,337.539978657,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,sharpeningsteel,NA,NA,9.0,asymm_kitchen_sharpeningsteel,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-21.7534568235,21.7534568235,384.0,0.0,384.0,192.0,5.0,correction towardsHandle,77.0,-193.0,0.424632352941,-8.04166666667,-0.424632352941,204.6,67.0,-194.0,0.369485294118,-8.08333333333,-0.369485294118,204.7,-15.0,-196.0,-0.0827205882353,-8.16666666667,0.0827205882353,292.4,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,1.0,1.0,176.0,176.0,0.0,0.0,176.0,0.0,1.0,176.0,0.0,0.0,0.0,176.0,1.0,0.0,176.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,417.552969524,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,hammer,NA,NA,12.0,asymm_garage_hammer,no,6.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,49.2380396484,-49.2380396484,384.0,0.0,384.0,-215.0,-7.0,correction awayHandle,10.0,223.0,0.0603621730382,3.46632124352,-0.0603621730382,91.0,-85.0,220.0,-0.513078470825,3.41968911917,0.513078470825,223.6,-38.0,202.0,-0.229376257545,3.13989637306,0.229376257545,1613.8,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,177.0,177.0,0.0,0.0,177.0,0.0,1.0,177.0,0.0,0.0,0.0,177.0,1.0,0.0,177.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,376.35994091,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon2,NA,NA,10.0,asymm_kitchen_spoon2,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-12.0262630064,12.0262630064,384.0,0.0,384.0,231.0,6.0,correction awayHandle,-51.0,-224.0,-0.289772727273,-5.25,-0.289772727273,92.3,47.0,-224.0,0.267045454545,-5.25,0.267045454545,171.3,6.0,-244.0,0.0340909090909,-5.71875,0.0340909090909,1559.2,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,181.0,181.0,0.0,0.0,181.0,0.0,1.0,181.0,0.0,0.0,0.0,181.0,1.0,0.0,181.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,488.565606144,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,knife,NA,NA,10.0,asymm_kitchen_knife,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-1.8152410452,1.8152410452,384.0,0.0,384.0,-192.0,-6.0,correction awayHandle,-70.0,192.0,-0.396975425331,9.0,0.396975425331,93.2,64.0,196.0,0.362948960302,9.1875,-0.362948960302,186.2,2.0,197.0,0.0113421550095,9.234375,-0.0113421550095,523.3,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,2.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,1.0,1.0,191.0,191.0,0.0,0.0,191.0,0.0,1.0,191.0,0.0,0.0,0.0,191.0,1.0,0.0,191.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,374.855979116,psycho,bouton 1,bouton 2,French,black,32.0,C,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,11.0,asymm_kitchen_washingbrush,no,6.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-30.890600737,30.890600737,384.0,0.0,384.0,223.0,6.0,correction awayHandle,-33.0,-224.0,-0.187145557656,-5.16923076923,-0.187145557656,201.6,65.0,-220.0,0.368620037807,-5.07692307692,0.368620037807,328.5,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,195.0,195.0,0.0,0.0,195.0,0.0,2.0,195.0,0.0,0.0,0.0,195.0,2.0,0.0,195.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,374.143678498,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,12.0,asymm_garage_paintbrush,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-33.2045987775,33.2045987775,384.0,0.0,384.0,188.0,5.0,correction awayHandle,-22.0,-197.0,-0.124763705104,-6.09278350515,-0.124763705104,178.6,62.0,-173.0,0.351606805293,-5.35051546392,0.351606805293,615.0,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,201.0,201.0,0.0,0.0,201.0,0.0,2.0,201.0,0.0,0.0,0.0,201.0,2.0,0.0,201.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,395.964686173,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,peeler,NA,NA,11.0,asymm_kitchen_peeler,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,0.7641027481,-0.7641027481,384.0,0.0,384.0,205.0,6.0,correction awayHandle,-49.0,-207.0,-0.338709677419,-9.40909090909,0.338709677419,91.2,32.0,-207.0,0.221198156682,-9.40909090909,-0.221198156682,186.7,-1.0,-195.0,-0.00691244239631,-8.86363636364,0.00691244239631,2341.5,simulation,1.0,control,True,004C,right__
