_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees,corrDirection,endX1,endY1,endX1Norm,endY1Norm,endX1NormToHandle,saccLat1,endX2,endY2,endX2Norm,endY2Norm,endX2NormToHandle,saccLat2,endX3,endY3,endX3Norm,endY3Norm,endX3NormToHandle,saccLat3,file,accuracy,contrast_side,driftCorr,exp,heavySide
NA,NA,opposite,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,277.0,277.0,0.0,0.0,277.0,0.0,2.0,277.0,0.0,0.0,0.0,277.0,2.0,0.0,277.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,436.035242096,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon2,NA,NA,16.0,asymm_kitchen_spoon2,no,6.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-15.6887769186,15.6887769186,384.0,0.0,384.0,-224.0,-7.0,correction awayHandle,-41.0,222.0,-0.232954545455,5.203125,-0.232954545455,155.1,-20.0,218.0,-0.113636363636,5.109375,-0.113636363636,3921.9,,,,,,,simulation,1.0,_left,True,004C,left__
NA,NA,opposite,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,278.0,278.0,0.0,0.0,278.0,0.0,2.0,278.0,0.0,0.0,0.0,278.0,2.0,0.0,278.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,459.946410215,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,16.0,asymm_garage_paintbrush,no,5.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-34.2252274893,34.2252274893,384.0,0.0,384.0,177.0,5.0,correction awayHandle,-27.0,-173.0,-0.153119092628,-5.35051546392,-0.153119092628,90.4,25.0,-183.0,0.141776937618,-5.65979381443,0.141776937618,407.7,14.0,-181.0,0.0793950850662,-5.59793814433,0.0793950850662,2247.0,simulation,1.0,_left,True,004C,left__
NA,NA,overlap,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,279.0,279.0,0.0,0.0,279.0,0.0,2.0,279.0,0.0,0.0,0.0,279.0,2.0,0.0,279.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,429.336703769,psycho,bouton 1,bouton 2,French,black,32.0,F,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel2,NA,NA,16.0,asymm_garage_chisel2,no,6.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-13.2541324123,13.2541324123,384.0,0.0,384.0,-189.0,-6.0,correction awayHandle,-26.0,186.0,-0.15,6.34090909091,0.15,192.0,,,,,,,,,,,,,simulation,1.0,_left,True,004C,left__
NA,NA,overlap,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,280.0,280.0,0.0,0.0,280.0,0.0,2.0,280.0,0.0,0.0,0.0,280.0,2.0,0.0,280.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,376.501862097,psycho,bouton 1,bouton 2,French,black,32.0,F,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,peeler,NA,NA,16.0,asymm_kitchen_peeler,no,6.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-3.9751845897,3.9751845897,384.0,0.0,384.0,231.0,6.0,correction awayHandle,-27.0,-231.0,-0.1866359447,-10.5,0.1866359447,174.5,16.0,-238.0,0.110599078341,-10.8181818182,-0.110599078341,2942.6,-64.0,-239.0,-0.442396313364,-10.8636363636,0.442396313364,3872.6,simulation,1.0,_left,True,004C,left__
NA,NA,overlap,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,281.0,281.0,0.0,0.0,281.0,0.0,2.0,281.0,0.0,0.0,0.0,281.0,2.0,0.0,281.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,360.166191809,psycho,bouton 1,bouton 2,French,black,32.0,F,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,sharpeningsteel,NA,NA,15.0,asymm_kitchen_sharpeningsteel,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-31.0812605329,31.0812605329,384.0,0.0,384.0,-218.0,-7.0,correction towardsHandle,-35.0,222.0,-0.193014705882,9.25,0.193014705882,89.6,13.0,203.0,0.0716911764706,8.45833333333,-0.0716911764706,1679.0,-65.0,195.0,-0.358455882353,8.125,0.358455882353,2765.9,simulation,1.0,_left,True,004C,left__
NA,NA,overlap,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,282.0,282.0,0.0,0.0,282.0,0.0,2.0,282.0,0.0,0.0,0.0,282.0,2.0,0.0,282.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,438.380869899,psycho,bouton 1,bouton 2,French,black,32.0,D,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,knife,NA,NA,15.0,asymm_kitchen_knife,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,16.5359119804,-16.5359119804,384.0,0.0,384.0,-177.0,-6.0,correction awayHandle,45.0,175.0,0.255198487713,8.203125,0.255198487713,90.7,3.0,172.0,0.0170132325142,8.0625,0.0170132325142,2211.1,87.0,183.0,0.493383742911,8.578125,0.493383742911,3068.4,simulation,1.0,right,True,004C,right__
NA,NA,overlap,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,284.0,284.0,0.0,0.0,284.0,0.0,2.0,284.0,0.0,0.0,0.0,284.0,2.0,0.0,284.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,342.358010107,psycho,bouton 1,bouton 2,French,black,32.0,D,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,16.0,asymm_kitchen_washingbrush,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-24.7741455651,24.7741455651,384.0,0.0,384.0,212.0,6.0,correction awayHandle,80.0,-213.0,0.453686200378,-4.91538461538,0.453686200378,226.1,,,,,,,,,,,,,simulation,1.0,right,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,285.0,285.0,0.0,0.0,285.0,0.0,2.0,285.0,0.0,0.0,0.0,285.0,2.0,0.0,285.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,303.144830287,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,mallet,NA,NA,15.0,asymm_garage_mallet,no,5.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-36.4525052012,36.4525052012,384.0,0.0,384.0,-230.0,-7.0,correction awayHandle,-18.0,217.0,-0.110655737705,3.255,-0.110655737705,90.9,60.0,245.0,0.368852459016,3.675,0.368852459016,212.0,16.0,258.0,0.0983606557377,3.87,0.0983606557377,2043.2,simulation,1.0,control,True,004C,left__
NA,NA,opposite,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,286.0,286.0,0.0,0.0,286.0,0.0,2.0,286.0,0.0,0.0,0.0,286.0,2.0,0.0,286.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,379.143419175,psycho,bouton 1,bouton 2,French,black,32.0,B,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,hammer,NA,NA,18.0,asymm_garage_hammer,no,6.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,47.7368632756,-47.7368632756,384.0,0.0,384.0,-212.0,-7.0,correction awayHandle,6.0,208.0,0.0362173038229,3.23316062176,-0.0362173038229,166.7,31.0,224.0,0.187122736419,3.48186528497,-0.187122736419,3354.8,,,,,,,simulation,1.0,right,True,004C,right__
NA,NA,opposite,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,287.0,287.0,0.0,0.0,287.0,0.0,2.0,287.0,0.0,0.0,0.0,287.0,2.0,0.0,287.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,372.896709968,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel,NA,NA,17.0,asymm_garage_chisel,no,6.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,22.7634398745,-22.7634398745,384.0,0.0,384.0,-217.0,-7.0,correction towardsHandle,9.0,231.0,0.0511363636364,9.625,0.0511363636364,223.6,-1.0,219.0,-0.00568181818182,9.125,-0.00568181818182,223.7,,,,,,,simulation,1.0,_left,True,004C,right__
NA,NA,opposite,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,288.0,288.0,0.0,0.0,288.0,0.0,3.0,288.0,0.0,0.0,0.0,288.0,3.0,0.0,288.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,350.388996145,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,fork,NA,NA,17.0,asymm_kitchen_fork,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-31.5657354875,31.5657354875,384.0,0.0,384.0,-202.0,-6.0,correction awayHandle,-36.0,209.0,-0.192513368984,6.46391752577,-0.192513368984,89.6,10.0,189.0,0.0534759358289,5.84536082474,0.0534759358289,1718.1,0.0,206.0,0.0,6.37113402062,0.0,3002.7,simulation,1.0,_left,True,004C,left__
NA,NA,opposite,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,289.0,289.0,0.0,0.0,289.0,0.0,3.0,289.0,0.0,0.0,0.0,289.0,3.0,0.0,289.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,407.61184221,psycho,bouton 1,bouton 2,French,black,32.0,E,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,peeler,NA,NA,17.0,asymm_kitchen_peeler,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-0.4901505223,0.4901505223,384.0,0.0,384.0,-185.0,-6.0,correction awayHandle,36.0,193.0,0.248847926267,8.77272727273,-0.248847926267,88.4,-45.0,174.0,-0.311059907834,7.90909090909,0.311059907834,263.8,80.0,174.0,0.552995391705,7.90909090909,-0.552995391705,1593.0,simulation,1.0,right,True,004C,left__
NA,NA,overlap,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,291.0,291.0,0.0,0.0,291.0,0.0,3.0,291.0,0.0,0.0,0.0,291.0,3.0,0.0,291.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,426.70886921,psycho,bouton 1,bouton 2,French,black,32.0,F,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,knife,NA,NA,16.0,asymm_kitchen_knife,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-16.5359119804,16.5359119804,384.0,0.0,384.0,-172.0,-6.0,correction awayHandle,-52.0,170.0,-0.294896030246,7.96875,0.294896030246,90.4,-4.0,182.0,-0.0226843100189,8.53125,0.0226843100189,2139.7,-73.0,161.0,-0.413988657845,7.546875,0.413988657845,2871.4,simulation,1.0,_left,True,004C,left__
NA,NA,overlap,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,293.0,293.0,0.0,0.0,293.0,0.0,3.0,293.0,0.0,0.0,0.0,293.0,3.0,0.0,293.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,501.538541275,psycho,bouton 1,bouton 2,French,black,32.0,A,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,sharpeningsteel,NA,NA,16.0,asymm_kitchen_sharpeningsteel,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,31.0812605329,-31.0812605329,384.0,0.0,384.0,189.0,5.0,correction towardsHandle,28.0,-192.0,0.154411764706,-8.0,0.154411764706,184.7,-14.0,-197.0,-0.0772058823529,-8.20833333333,-0.0772058823529,2921.0,,,,,,,simulation,1.0,right,True,004C,right__
NA,NA,overlap,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,294.0,294.0,0.0,0.0,294.0,0.0,3.0,294.0,0.0,0.0,0.0,294.0,3.0,0.0,294.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,311.960422978,psycho,bouton 1,bouton 2,French,black,32.0,F,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel,NA,NA,18.0,asymm_garage_chisel,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-36.6160641938,36.6160641938,384.0,0.0,384.0,203.0,5.0,correction towardsHandle,-22.0,-214.0,-0.125,-8.91666666667,0.125,165.4,13.0,-192.0,0.0738636363636,-8.0,-0.0738636363636,4197.5,,,,,,,simulation,1.0,_left,True,004C,left__
NA,NA,opposite,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,296.0,296.0,0.0,0.0,296.0,0.0,3.0,296.0,0.0,0.0,0.0,296.0,3.0,0.0,296.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,361.031860005,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,17.0,asymm_garage_paintbrush,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-34.2252274893,34.2252274893,384.0,0.0,384.0,225.0,6.0,correction awayHandle,-32.0,-223.0,-0.181474480151,-6.89690721649,-0.181474480151,90.8,31.0,-225.0,0.175803402647,-6.9587628866,0.175803402647,428.4,13.0,-224.0,0.0737240075614,-6.92783505155,0.0737240075614,2244.2,simulation,1.0,_left,True,004C,left__
NA,NA,overlap,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,297.0,297.0,0.0,0.0,297.0,0.0,3.0,297.0,0.0,0.0,0.0,297.0,3.0,0.0,297.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,425.558972474,psycho,bouton 1,bouton 2,French,black,32.0,A,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,17.0,asymm_kitchen_washingbrush,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-24.7741455651,24.7741455651,384.0,0.0,384.0,-189.0,-6.0,correction awayHandle,78.0,199.0,0.442344045369,4.59230769231,0.442344045369,223.9,,,,,,,,,,,,,simulation,1.0,right,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,298.0,298.0,0.0,0.0,298.0,0.0,3.0,298.0,0.0,0.0,0.0,298.0,3.0,0.0,298.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,383.169382113,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,16.0,asymm_kitchen_spoon,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,13.4578679943,-13.4578679943,384.0,0.0,384.0,228.0,6.0,correction awayHandle,41.0,-221.0,0.222423146474,-8.18518518519,-0.222423146474,214.0,,,,,,,,,,,,,simulation,1.0,control,True,004C,right__
NA,NA,opposite,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,299.0,299.0,0.0,0.0,299.0,0.0,3.0,299.0,0.0,0.0,0.0,299.0,3.0,0.0,299.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,403.882318792,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,wrench,NA,NA,16.0,asymm_garage_wrench,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-26.7202121273,26.7202121273,384.0,0.0,384.0,222.0,6.0,correction awayHandle,-29.0,-230.0,-0.164772727273,-7.1875,-0.164772727273,90.6,10.0,-220.0,0.0568181818182,-6.875,0.0568181818182,2750.5,-57.0,-201.0,-0.323863636364,-6.28125,-0.323863636364,3167.3,simulation,1.0,_left,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,300.0,300.0,0.0,0.0,300.0,0.0,3.0,300.0,0.0,0.0,0.0,300.0,3.0,0.0,300.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,393.914273977,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,mallet,NA,NA,16.0,asymm_garage_mallet,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-36.4525052012,36.4525052012,384.0,0.0,384.0,175.0,5.0,correction awayHandle,-15.0,-179.0,-0.0922131147541,-2.685,-0.0922131147541,89.9,61.0,-174.0,0.375,-2.61,0.375,202.1,15.0,-151.0,0.0922131147541,-2.265,0.0922131147541,1993.5,simulation,1.0,control,True,004C,left__
